date,rate
2016-04-09,6.4745225733
2016-04-10,6.4745225733
2016-04-11,6.4713784021
2016-04-12,6.4612144612
2016-04-13,6.4765445212
2016-04-14,6.485069321
2016-04-15,6.4757178306
2016-04-16,6.4757178306
2016-04-17,6.4757178306
2016-04-18,6.4780647444
2016-04-19,6.4684827647
2016-04-20,6.4661218033
2016-04-21,6.475121092
2016-04-22,6.4955162923
2016-04-23,6.4955162923
2016-04-24,6.4955162923
2016-04-25,6.493696733
2016-04-26,6.4981837512
2016-04-27,6.4948243829
2016-04-28,6.4766684275
2016-04-29,6.4845216171
2016-04-30,6.4845216171
2016-05-01,6.4845216171
2016-05-02,6.4750717828
2016-05-03,6.4839657706
2016-05-04,6.5005649718
2016-05-05,6.5049392429
2016-05-06,6.5021440448
2016-05-07,6.5021440448
2016-05-08,6.5021440448
2016-05-09,6.5122422115
2016-05-10,6.5169230769
2016-05-11,6.5046892804
2016-05-12,6.5187461586
2016-05-13,6.5210609799
2016-05-14,6.5210609799
2016-05-15,6.5210609799
2016-05-16,6.5228717768
2016-05-17,6.5265064499
2016-05-18,6.5355084671
2016-05-19,6.5480039296
2016-05-20,6.5474641234
2016-05-21,6.5474641234
2016-05-22,6.5474641234
2016-05-23,6.5543468569
2016-05-24,6.556769341
2016-05-25,6.5616364615
2016-05-26,6.557754298
2016-05-27,6.5616941261
2016-05-28,6.5616941261
2016-05-29,6.5616941261
2016-05-30,6.581739833
2016-05-31,6.5772816927
2016-06-01,6.5775908359
2016-06-02,6.5819628173
2016-06-03,6.5866953559
2016-06-04,6.5866953559
2016-06-05,6.5866953559
2016-06-06,6.5662172879
2016-06-07,6.5719950652
2016-06-08,6.5676744595
2016-06-09,6.5595521467
2016-06-10,6.5590056617
2016-06-11,6.5590056617
2016-06-12,6.5590056617
2016-06-13,6.586084487
2016-06-14,6.5937639198
2016-06-15,6.5810329475
2016-06-16,6.5860927152
2016-06-17,6.5906344411
2016-06-18,6.5906344411
2016-06-19,6.5906344411
2016-06-20,6.5797740911
2016-06-21,6.5817571151
2016-06-22,6.5786581583
2016-06-23,6.5795943454
2016-06-24,6.6239833725
2016-06-25,6.6239833725
2016-06-26,6.6239833725
2016-06-27,6.6473904346
2016-06-28,6.6473403775
2016-06-29,6.6438232642
2016-06-30,6.643397586
2016-07-01,6.6556802874
2016-07-02,6.6556802874
2016-07-03,6.6556802874
2016-07-04,6.6644819537
2016-07-05,6.6731562893
2016-07-06,6.686963592
2016-07-07,6.6826714801
2016-07-08,6.6857271906
2016-07-09,6.6857271906
2016-07-10,6.6857271906
2016-07-11,6.6907412436
2016-07-12,6.6848178868
2016-07-13,6.6904804913
2016-07-14,6.6843237429
2016-07-15,6.6817936736
2016-07-16,6.6817936736
2016-07-17,6.6817936736
2016-07-18,6.7030670406
2016-07-19,6.6946080652
2016-07-20,6.6740216108
2016-07-21,6.673172946
2016-07-22,6.6733248593
2016-07-23,6.6733248593
2016-07-24,6.6733248593
2016-07-25,6.6796576216
2016-07-26,6.6706374466
2016-07-27,6.670093713
2016-07-28,6.6580703336
2016-07-29,6.6505893998
2016-07-30,6.6505893998
2016-07-31,6.6505893998
2016-08-01,6.6406305984
2016-08-02,6.6320914858
2016-08-03,6.6280357143
2016-08-04,6.6416127874
2016-08-05,6.6430620294
2016-08-06,6.6430620294
2016-08-07,6.6430620294
2016-08-08,6.6607738793
2016-08-09,6.6616717819
2016-08-10,6.6317060086
2016-08-11,6.6377656236
2016-08-12,6.6475174763
2016-08-13,6.6475174763
2016-08-14,6.6475174763
2016-08-15,6.6371198569
2016-08-16,6.6199203187
2016-08-17,6.6357750976
2016-08-18,6.6306863351
2016-08-19,6.652039555
2016-08-20,6.652039555
2016-08-21,6.652039555
2016-08-22,6.650893331
2016-08-23,6.6408854396
2016-08-24,6.657170749
2016-08-25,6.6559787422
2016-08-26,6.6712134632
2016-08-27,6.6712134632
2016-08-28,6.6712134632
2016-08-29,6.6793196061
2016-08-30,6.6766654728
2016-08-31,6.6754401725
2016-09-01,6.679705724
2016-09-02,6.6787277763
2016-09-03,6.6787277763
2016-09-04,6.6787277763
2016-09-05,6.6776622445
2016-09-06,6.6784658123
2016-09-07,6.663344309
2016-09-08,6.6620927762
2016-09-09,6.6805111821
2016-09-10,6.6805111821
2016-09-11,6.6805111821
2016-09-12,6.6804738999
2016-09-13,6.6807148573
2016-09-14,6.6762346229
2016-09-15,6.6733605829
2016-09-16,6.673347586
2016-09-17,6.673347586
2016-09-18,6.673347586
2016-09-19,6.6698611733
2016-09-20,6.6706008584
2016-09-21,6.6712107623
2016-09-22,6.669247197
2016-09-23,6.6699661138
2016-09-24,6.6699661138
2016-09-25,6.6699661138
2016-09-26,6.668886521
2016-09-27,6.6689839572
2016-09-28,6.6735857461
2016-09-29,6.6678549149
2016-09-30,6.6717140041
2016-10-01,6.6717140041
2016-10-02,6.6717140041
2016-10-03,6.6715913136
2016-10-04,6.6716244064
2016-10-05,6.6746052984
2016-10-06,6.6700938757
2016-10-07,6.6716337522
2016-10-08,6.6716337522
2016-10-09,6.6716337522
2016-10-10,6.7069892473
2016-10-11,6.7190179619
2016-10-12,6.7176950998
2016-10-13,6.7277586519
2016-10-14,6.7260498091
2016-10-15,6.7260498091
2016-10-16,6.7260498091
2016-10-17,6.7377660542
2016-10-18,6.7370144637
2016-10-19,6.7367701977
2016-10-20,6.737704918
2016-10-21,6.7632739298
2016-10-22,6.7632739298
2016-10-23,6.7632739298
2016-10-24,6.7739417868
2016-10-25,6.7775018396
2016-10-26,6.7692448513
2016-10-27,6.7797199597
2016-10-28,6.7801684673
2016-10-29,6.7801684673
2016-10-30,6.7801684673
2016-10-31,6.7747122236
2016-11-01,6.7692517007
2016-11-02,6.7582694908
2016-11-03,6.7635574837
2016-11-04,6.7569638511
2016-11-05,6.7569638511
2016-11-06,6.7569638511
2016-11-07,6.7746338818
2016-11-08,6.7873709005
2016-11-09,6.7837960443
2016-11-10,6.7980725103
2016-11-11,6.8046588408
2016-11-12,6.8046588408
2016-11-13,6.8046588408
2016-11-14,6.8441124617
2016-11-15,6.857036693
2016-11-16,6.8790880209
2016-11-17,6.8695530466
2016-11-18,6.8826794618
2016-11-19,6.8826794618
2016-11-20,6.8826794618
2016-11-21,6.8942714702
2016-11-22,6.8851841386
2016-11-23,6.9003018298
2016-11-24,6.9196056124
2016-11-25,6.9198451662
2016-11-26,6.9198451662
2016-11-27,6.9198451662
2016-11-28,6.9087646392
2016-11-29,6.8997730711
2016-11-30,6.8834038552
2016-12-01,6.8858567799
2016-12-02,6.8887427175
2016-12-03,6.8887427175
2016-12-04,6.8887427175
2016-12-05,6.883012521
2016-12-06,6.881032234
2016-12-07,6.8812674744
2016-12-08,6.8798550455
2016-12-09,6.9069987688
2016-12-10,6.9069987688
2016-12-11,6.9069987688
2016-12-12,6.9106266516
2016-12-13,6.902262017
2016-12-14,6.9052048102
2016-12-15,6.935598426
2016-12-16,6.958041958
2016-12-17,6.958041958
2016-12-18,6.958041958
2016-12-19,6.9532719248
2016-12-20,6.9571593979
2016-12-21,6.9445350734
2016-12-22,6.9475296821
2016-12-23,6.9457208501
2016-12-24,6.9457208501
2016-12-25,6.9457208501
2016-12-26,6.9457208501
2016-12-27,6.9525131642
2016-12-28,6.9593308336
2016-12-29,6.9555151631
2016-12-30,6.9445024191
2016-12-31,6.9445024191
2017-01-01,6.9445024191
2017-01-02,6.9460105112
2017-01-03,6.9605199807
2017-01-04,6.9351346172
2017-01-05,6.8861060851
2017-01-06,6.9178392672
2017-01-07,6.9178392672
2017-01-08,6.9178392672
2017-01-09,6.9378090529
2017-01-10,6.9249550487
2017-01-11,6.93382843
2017-01-12,6.8939975653
2017-01-13,6.9002907795
2017-01-14,6.9002907795
2017-01-15,6.9002907795
2017-01-16,6.9007929016
2017-01-17,6.854642456
2017-01-18,6.8389909977
2017-01-19,6.8654855643
2017-01-20,6.8778216704
2017-01-21,6.8778216704
2017-01-22,6.8778216704
2017-01-23,6.853569762
2017-01-24,6.859043543
2017-01-25,6.8821558224
2017-01-26,6.881682243
2017-01-27,6.8957962738
2017-01-28,6.8957962738
2017-01-29,6.8957962738
2017-01-30,6.877046096
2017-01-31,6.8777312878
2017-02-01,6.8832252085
2017-02-02,6.8816617321
2017-02-03,6.8686342054
2017-02-04,6.8686342054
2017-02-05,6.8686342054
2017-02-06,6.8614637789
2017-02-07,6.884028103
2017-02-08,6.872480075
2017-02-09,6.8661616162
2017-02-10,6.8792925016
2017-02-11,6.8792925016
2017-02-12,6.8792925016
2017-02-13,6.8738357324
2017-02-14,6.8626565
2017-02-15,6.8707721459
2017-02-16,6.8558017274
2017-02-17,6.8670422535
2017-02-18,6.8670422535
2017-02-19,6.8670422535
2017-02-20,6.8774491334
2017-02-21,6.8847869413
2017-02-22,6.8782459812
2017-02-23,6.8753428544
2017-02-24,6.8689791686
2017-02-25,6.8689791686
2017-02-26,6.8689791686
2017-02-27,6.8722017569
2017-02-28,6.8679815042
2017-03-01,6.880470901
2017-03-02,6.885961575
2017-03-03,6.8974917179
2017-03-04,6.8974917179
2017-03-05,6.8974917179
2017-03-06,6.8967145015
2017-03-07,6.9001512859
2017-03-08,6.9110458507
2017-03-09,6.9104350299
2017-03-10,6.9145766547
2017-03-11,6.9145766547
2017-03-12,6.9145766547
2017-03-13,6.9133452124
2017-03-14,6.9147775374
2017-03-15,6.9137638863
2017-03-16,6.8994965504
2017-03-17,6.9051876688
2017-03-18,6.9051876688
2017-03-19,6.9051876688
2017-03-20,6.9073660714
2017-03-21,6.889279763
2017-03-22,6.8874803368
2017-03-23,6.8855924346
2017-03-24,6.8862563628
2017-03-25,6.8862563628
2017-03-26,6.8862563628
2017-03-27,6.8780420608
2017-03-28,6.8852564693
2017-03-29,6.8908634164
2017-03-30,6.8895408401
2017-03-31,6.8882237396
2017-04-01,6.8882237396
2017-04-02,6.8882237396
2017-04-03,6.8870650033
2017-04-04,6.8886489531
2017-04-05,6.89623525
2017-04-06,6.8982748922
2017-04-07,6.8972718721
2017-04-08,6.8972718721
2017-04-09,6.8972718721
2017-04-10,6.903195311
2017-04-11,6.9005275057
2017-04-12,6.8920320603
2017-04-13,6.8887111947
2017-04-14,6.8887111947
2017-04-15,6.8887111947
2017-04-16,6.8887111947
2017-04-17,6.8887111947
2017-04-18,6.8829807152
2017-04-19,6.885967366
2017-04-20,6.8836668218
2017-04-21,6.8859599925
2017-04-22,6.8859599925
2017-04-23,6.8859599925
2017-04-24,6.8852323009
2017-04-25,6.8842163254
2017-04-26,6.8907555311
2017-04-27,6.8949545079
2017-04-28,6.8954254346
2017-04-29,6.8954254346
2017-04-30,6.8954254346
2017-05-01,6.8954254346
2017-05-02,6.8953733394
2017-05-03,6.8932136643
2017-05-04,6.8957627894
2017-05-05,6.9021987045
2017-05-06,6.9021987045
2017-05-07,6.9021987045
2017-05-08,6.9037301152
2017-05-09,6.9067781043
2017-05-10,6.9027752251
2017-05-11,6.9021178637
2017-05-12,6.9002390585
2017-05-13,6.9002390585
2017-05-14,6.9002390585
2017-05-15,6.8929092235
2017-05-16,6.8889592187
2017-05-17,6.8860304039
2017-05-18,6.8917243238
2017-05-19,6.8892566419
2017-05-20,6.8892566419
2017-05-21,6.8892566419
2017-05-22,6.8893533754
2017-05-23,6.8905037896
2017-05-24,6.889931207
2017-05-25,6.8680221152
2017-05-26,6.8579849946
2017-05-27,6.8579849946
2017-05-28,6.8579849946
2017-05-29,6.8568108688
2017-05-30,6.8555446165
2017-05-31,6.8130291418
2017-06-01,6.8088956235
2017-06-02,6.8206294018
2017-06-03,6.8206294018
2017-06-04,6.8206294018
2017-06-05,6.8053160281
2017-06-06,6.7943684491
2017-06-07,6.797985201
2017-06-08,6.7977558108
2017-06-09,6.7968861847
2017-06-10,6.7968861847
2017-06-11,6.7968861847
2017-06-12,6.79832457
2017-06-13,6.7972719979
2017-06-14,6.7970186557
2017-06-15,6.8050331363
2017-06-16,6.8137369034
2017-06-17,6.8137369034
2017-06-18,6.8137369034
2017-06-19,6.8168586481
2017-06-20,6.8267300108
2017-06-21,6.8261415628
2017-06-22,6.8334676336
2017-06-23,6.8390763448
2017-06-24,6.8390763448
2017-06-25,6.8390763448
2017-06-26,6.8419594172
2017-06-27,6.8144174499
2017-06-28,6.7998241758
2017-06-29,6.7827915535
2017-06-30,6.781019979
2017-07-01,6.781019979
2017-07-02,6.781019979
2017-07-03,6.7950567332
2017-07-04,6.8017264159
2017-07-05,6.8020125342
2017-07-06,6.8021958718
2017-07-07,6.7989835261
2017-07-08,6.7989835261
2017-07-09,6.7989835261
2017-07-10,6.8046017388
2017-07-11,6.8020166594
2017-07-12,6.7880164206
2017-07-13,6.7831304195
2017-07-14,6.782216382
2017-07-15,6.782216382
2017-07-16,6.782216382
2017-07-17,6.76941197
2017-07-18,6.7504110775
2017-07-19,6.753576693
2017-07-20,6.7705703091
2017-07-21,6.7684246693
2017-07-22,6.7684246693
2017-07-23,6.7684246693
2017-07-24,6.7498282967
2017-07-25,6.7512399521
2017-07-26,6.7542081759
2017-07-27,6.7394390286
2017-07-28,6.7428595788
2017-07-29,6.7428595788
2017-07-30,6.7428595788
2017-07-31,6.7277223501
2017-08-01,6.7195225195
2017-08-02,6.7257587285
2017-08-03,6.7222596965
2017-08-04,6.7203404112
2017-08-05,6.7203404112
2017-08-06,6.7203404112
2017-08-07,6.7204373993
2017-08-08,6.7007787371
2017-08-09,6.6759867019
2017-08-10,6.6542788953
2017-08-11,6.6650233744
2017-08-12,6.6650233744
2017-08-13,6.6650233744
2017-08-14,6.6722895651
2017-08-15,6.6832425068
2017-08-16,6.6945345858
2017-08-17,6.6777806275
2017-08-18,6.6722316865
2017-08-19,6.6722316865
2017-08-20,6.6722316865
2017-08-21,6.671371482
2017-08-22,6.6629853029
2017-08-23,6.6602254428
2017-08-24,6.6615280366
2017-08-25,6.6561653117
2017-08-26,6.6561653117
2017-08-27,6.6561653117
2017-08-28,6.6229769392
2017-08-29,6.5958665339
2017-08-30,6.5927324606
2017-08-31,6.6011839323
2017-09-01,6.5591442953
2017-09-02,6.5591442953
2017-09-03,6.5591442953
2017-09-04,6.5290214196
2017-09-05,6.5487804878
2017-09-06,6.5250188584
2017-09-07,6.4905187537
2017-09-08,6.4615257048
2017-09-09,6.4615257048
2017-09-10,6.4615257048
2017-09-11,6.5290489289
2017-09-12,6.5385066622
2017-09-13,6.5321813173
2017-09-14,6.5559949516
2017-09-15,6.5450973836
2017-09-16,6.5450973836
2017-09-17,6.5450973836
2017-09-18,6.5718111818
2017-09-19,6.5846976278
2017-09-20,6.5751644874
2017-09-21,6.5921881562
2017-09-22,6.5884959452
2017-09-23,6.5884959452
2017-09-24,6.5884959452
2017-09-25,6.6233251875
2017-09-26,6.6334945279
2017-09-27,6.6420236777
2017-09-28,6.6595347258
2017-09-29,6.6520413349
2017-09-30,6.6520413349
2017-10-01,6.6520413349
2017-10-02,6.6534400545
2017-10-03,6.6428146005
2017-10-04,6.6312887079
2017-10-05,6.6520183955
2017-10-06,6.6533697788
2017-10-07,6.6533697788
2017-10-08,6.6533697788
2017-10-09,6.6225097906
2017-10-10,6.5787064508
2017-10-11,6.592476754
2017-10-12,6.5883097166
2017-10-13,6.5902624894
2017-10-14,6.5902624894
2017-10-15,6.5902624894
2017-10-16,6.5900194866
2017-10-17,6.6201207586
2017-10-18,6.6275427696
2017-10-19,6.6173736691
2017-10-20,6.618463361
2017-10-21,6.618463361
2017-10-22,6.618463361
2017-10-23,6.6402896082
2017-10-24,6.6339596973
2017-10-25,6.6454815443
2017-10-26,6.6368586744
2017-10-27,6.6544592848
2017-10-28,6.6544592848
2017-10-29,6.6544592848
2017-10-30,6.6452807441
2017-10-31,6.6314658876
2017-11-01,6.611005856
2017-11-02,6.6132245599
2017-11-03,6.6226301793
2017-11-04,6.6226301793
2017-11-05,6.6226301793
2017-11-06,6.6340811044
2017-11-07,6.6381248919
2017-11-08,6.6296807593
2017-11-09,6.6374032674
2017-11-10,6.6425261713
2017-11-11,6.6425261713
2017-11-12,6.6425261713
2017-11-13,6.641214825
2017-11-14,6.6368667518
2017-11-15,6.6219594595
2017-11-16,6.6319768924
2017-11-17,6.6332344214
2017-11-18,6.6332344214
2017-11-19,6.6332344214
2017-11-20,6.6339869281
2017-11-21,6.6329578426
2017-11-22,6.6180100434
2017-11-23,6.5733457124
2017-11-24,6.6049507451
2017-11-25,6.6049507451
2017-11-26,6.6049507451
2017-11-27,6.6018239625
2017-11-28,6.5974932705
2017-11-29,6.6040415997
2017-11-30,6.6146510254
2017-12-01,6.6092553639
2017-12-02,6.6092553639
2017-12-03,6.6092553639
2017-12-04,6.6187947745
2017-12-05,6.6139951042
2017-12-06,6.6149614961
2017-12-07,6.6191243849
2017-12-08,6.6197411003
2017-12-09,6.6197411003
2017-12-10,6.6197411003
2017-12-11,6.6182604273
2017-12-12,6.6186469488
2017-12-13,6.6199727335
2017-12-14,6.6085268046
2017-12-15,6.6086735558
2017-12-16,6.6086735558
2017-12-17,6.6086735558
2017-12-18,6.6176345909
2017-12-19,6.6030618286
2017-12-20,6.5788096243
2017-12-21,6.5850408972
2017-12-22,6.5759723277
2017-12-23,6.5759723277
2017-12-24,6.5759723277
2017-12-25,6.5759723277
2017-12-26,6.5759723277
2017-12-27,6.5552753258
2017-12-28,6.5360315066
2017-12-29,6.5074626866
2017-12-30,6.5074626866
2017-12-31,6.5074626866
2018-01-01,6.5074626866
2018-01-02,6.4929962702
2018-01-03,6.5015387175
2018-01-04,6.496477414
2018-01-05,6.4882523869
2018-01-06,6.4882523869
2018-01-07,6.4882523869
2018-01-08,6.4992900693
2018-01-09,6.5257291317
2018-01-10,6.5040026684
2018-01-11,6.5013730548
2018-01-12,6.4609870643
2018-01-13,6.4609870643
2018-01-14,6.4609870643
2018-01-15,6.4380548994
2018-01-16,6.4415372036
2018-01-17,6.4351389003
2018-01-18,6.4227217
2018-01-19,6.403998368
2018-01-20,6.403998368
2018-01-21,6.403998368
2018-01-22,6.4036277474
2018-01-23,6.4059106866
2018-01-24,6.3729760363
2018-01-25,6.3310228097
2018-01-26,6.3278385333
2018-01-27,6.3278385333
2018-01-28,6.3278385333
2018-01-29,6.3319331125
2018-01-30,6.3252556155
2018-01-31,6.2888335875
2018-02-01,6.2967332852
2018-02-02,6.2880243356
2018-02-03,6.2880243356
2018-02-04,6.2880243356
2018-02-05,6.2900321543
2018-02-06,6.2816124584
2018-02-07,6.2745988005
2018-02-08,6.3294972249
2018-02-09,6.3034302941
2018-02-10,6.3034302941
2018-02-11,6.3034302941
2018-02-12,6.3283046563
2018-02-13,6.3442795751
2018-02-14,6.3444282475
2018-02-15,6.3444328824
2018-02-16,6.3444319641
2018-02-17,6.3444319641
2018-02-18,6.3444319641
2018-02-19,6.3443996777
2018-02-20,6.3444084279
2018-02-21,6.3443794672
2018-02-22,6.3607852721
2018-02-23,6.3349865843
2018-02-24,6.3349865843
2018-02-25,6.3349865843
2018-02-26,6.3086850649
2018-02-27,6.3137143322
2018-02-28,6.327574914
2018-03-01,6.3503409744
2018-03-02,6.3451104613
2018-03-03,6.3451104613
2018-03-04,6.3451104613
2018-03-05,6.3402941415
2018-03-06,6.3280960438
2018-03-07,6.3206893775
2018-03-08,6.3357217615
2018-03-09,6.3375640713
2018-03-10,6.3375640713
2018-03-11,6.3375640713
2018-03-12,6.3311656641
2018-03-13,6.3229116174
2018-03-14,6.313283208
2018-03-15,6.3176403857
2018-03-16,6.3255019917
2018-03-17,6.3255019917
2018-03-18,6.3255019917
2018-03-19,6.3322771955
2018-03-20,6.3330074943
2018-03-21,6.3299690705
2018-03-22,6.3345241962
2018-03-23,6.3158107889
2018-03-24,6.3158107889
2018-03-25,6.3158107889
2018-03-26,6.2786238015
2018-03-27,6.2807045895
2018-03-28,6.2889982255
2018-03-29,6.2874766659
2018-03-30,6.2874766659
2018-03-31,6.2874766659
2018-04-01,6.2874766659
2018-04-02,6.2874766659
2018-04-03,6.2846116347
2018-04-04,6.3057184751
2018-04-05,6.3052202284
2018-04-06,6.3052149747
2018-04-07,6.3052149747
2018-04-08,6.3052149747
2018-04-09,6.3138816645
2018-04-10,6.2892160828
2018-04-11,6.2835109819
2018-04-12,6.2851578349
2018-04-13,6.2809937485
2018-04-14,6.2809937485
2018-04-15,6.2809937485
2018-04-16,6.2834276475
2018-04-17,6.2829974913
2018-04-18,6.2823700355
2018-04-19,6.2766112098
2018-04-20,6.2920627183
2018-04-21,6.2920627183
2018-04-22,6.2920627183
2018-04-23,6.308873999
2018-04-24,6.3057397855
2018-04-25,6.3231842429
2018-04-26,6.3249506903
2018-04-27,6.3394366197
2018-04-28,6.3394366197
2018-04-29,6.3394366197
2018-04-30,6.3394320722
2018-05-01,6.3394320722
2018-05-02,6.3590405597
2018-05-03,6.3488158773
2018-05-04,6.3591778762
2018-05-05,6.3591778762
2018-05-06,6.3591778762
2018-05-07,6.3668291044
2018-05-08,6.3678180286
2018-05-09,6.3665291691
2018-05-10,6.3494696077
2018-05-11,6.3324953913
2018-05-12,6.3324953913
2018-05-13,6.3324953913
2018-05-14,6.3374207541
2018-05-15,6.3625347135
2018-05-16,6.3761880516
2018-05-17,6.3679796696
2018-05-18,6.3786605551
2018-05-19,6.3786605551
2018-05-20,6.3786605551
2018-05-21,6.3863423761
2018-05-22,6.3686620315
2018-05-23,6.388537752
2018-05-24,6.3836971351
2018-05-25,6.3906638116
2018-05-26,6.3906638116
2018-05-27,6.3906638116
2018-05-28,6.3988320165
2018-05-29,6.4175462883
2018-05-30,6.4196182944
2018-05-31,6.4066159501
2018-06-01,6.4172594053
2018-06-02,6.4172594053
2018-06-03,6.4172594053
2018-06-04,6.4041918719
2018-06-05,6.4042826552
2018-06-06,6.3943901402
2018-06-07,6.3923622846
2018-06-08,6.409137315
2018-06-09,6.409137315
2018-06-10,6.409137315
2018-06-11,6.4052586938
2018-06-12,6.4044791313
2018-06-13,6.4002890173
2018-06-14,6.394629156
2018-06-15,6.421438427
2018-06-16,6.421438427
2018-06-17,6.421438427
2018-06-18,6.4393352278
2018-06-19,6.4821397607
2018-06-20,6.4737433063
2018-06-21,6.4982665973
2018-06-22,6.4980254121
2018-06-23,6.4980254121
2018-06-24,6.4980254121
2018-06-25,6.5357264957
2018-06-26,6.5754797807
2018-06-27,6.5985709366
2018-06-28,6.6241906242
2018-06-29,6.6194887631
2018-06-30,6.6194887631
2018-07-01,6.6194887631
2018-07-02,6.6660366011
2018-07-03,6.6421774539
2018-07-04,6.6317643017
2018-07-05,6.6335297634
2018-07-06,6.6476458547
2018-07-07,6.6476458547
2018-07-08,6.6476458547
2018-07-09,6.6135380439
2018-07-10,6.6393750534
2018-07-11,6.6773753728
2018-07-12,6.6718133471
2018-07-13,6.7003349652
2018-07-14,6.7003349652
2018-07-15,6.7003349652
2018-07-16,6.6785836177
2018-07-17,6.6903561971
2018-07-18,6.7213848936
2018-07-19,6.7788229203
2018-07-20,6.7874892888
2018-07-21,6.7874892888
2018-07-22,6.7874892888
2018-07-23,6.7862751792
2018-07-24,6.7966000342
2018-07-25,6.7619332763
2018-07-26,6.7825196313
2018-07-27,6.8347526882
2018-07-28,6.8347526882
2018-07-29,6.8347526882
2018-07-30,6.8223211229
2018-07-31,6.831799591
2018-08-01,6.7988201094
2018-08-02,6.8449685805
2018-08-03,6.8342250604
2018-08-04,6.8342250604
2018-08-05,6.8342250604
2018-08-06,6.8496924543
2018-08-07,6.8239096707
2018-08-08,6.8367417379
2018-08-09,6.8190287242
2018-08-10,6.8495111732
2018-08-11,6.8495111732
2018-08-12,6.8495111732
2018-08-13,6.8873980531
2018-08-14,6.8812905488
2018-08-15,6.9161734829
2018-08-16,6.8949868074
2018-08-17,6.8843824072
2018-08-18,6.8843824072
2018-08-19,6.8843824072
2018-08-20,6.8608581436
2018-08-21,6.846461485
2018-08-22,6.8414256198
2018-08-23,6.8782278262
2018-08-24,6.8455298585
2018-08-25,6.8455298585
2018-08-26,6.8455298585
2018-08-27,6.8250666208
2018-08-28,6.8011101623
2018-08-29,6.8289879931
2018-08-30,6.8326205953
2018-08-31,6.837524676
2018-09-01,6.837524676
2018-09-02,6.837524676
2018-09-03,6.8239297097
2018-09-04,6.8395606296
2018-09-05,6.8319806596
2018-09-06,6.8292074953
2018-09-07,6.8425312096
2018-09-08,6.8425312096
2018-09-09,6.8425312096
2018-09-10,6.863106041
2018-09-11,6.86875756
2018-09-12,6.8699179974
2018-09-13,6.8452667814
2018-09-14,6.8543074686
2018-09-15,6.8543074686
2018-09-16,6.8543074686
2018-09-17,6.8665067261
2018-09-18,6.8664614859
2018-09-19,6.8554898431
2018-09-20,6.845016569
2018-09-21,6.8460753465
2018-09-22,6.8460753465
2018-09-23,6.8460753465
2018-09-24,6.8571307228
2018-09-25,6.8742464125
2018-09-26,6.8744142455
2018-09-27,6.8804988468
2018-09-28,6.8816516932
2018-09-29,6.8816516932
2018-09-30,6.8816516932
2018-10-01,6.868860934
2018-10-02,6.868838257
2018-10-03,6.8688084517
2018-10-04,6.8688923665
2018-10-05,6.8688510342
2018-10-06,6.8688510342
2018-10-07,6.8688510342
2018-10-08,6.9264680258
2018-10-09,6.9247923043
2018-10-10,6.9235652174
2018-10-11,6.9098920086
2018-10-12,6.9157594609
2018-10-13,6.9157594609
2018-10-14,6.9157594609
2018-10-15,6.9195233572
2018-10-16,6.9124881333
2018-10-17,6.9286209887
2018-10-18,6.9391568883
2018-10-19,6.9301656495
2018-10-20,6.9301656495
2018-10-21,6.9301656495
2018-10-22,6.9428397425
2018-10-23,6.9361387001
2018-10-24,6.9444200544
2018-10-25,6.9442887176
2018-10-26,6.945879242
2018-10-27,6.945879242
2018-10-28,6.945879242
2018-10-29,6.9585273702
2018-10-30,6.9647379529
2018-10-31,6.9742887436
2018-11-01,6.9381198982
2018-11-02,6.894280459
2018-11-03,6.894280459
2018-11-04,6.894280459
2018-11-05,6.9287598945
2018-11-06,6.9141582079
2018-11-07,6.9144250022
2018-11-08,6.9320728291
2018-11-09,6.9497620307
2018-11-10,6.9497620307
2018-11-11,6.9497620307
2018-11-12,6.9637816245
2018-11-13,6.9579966255
2018-11-14,6.9531692635
2018-11-15,6.939230429
2018-11-16,6.9503789882
2018-11-17,6.9503789882
2018-11-18,6.9503789882
2018-11-19,6.9439922989
2018-11-20,6.9432624113
2018-11-21,6.9349636252
2018-11-22,6.9325616066
2018-11-23,6.9473220578
2018-11-24,6.9473220578
2018-11-25,6.9473220578
2018-11-26,6.9408606882
2018-11-27,6.9480932203
2018-11-28,6.9535625665
2018-11-29,6.9432686397
2018-11-30,6.9457698741
2018-12-01,6.9457698741
2018-12-02,6.9457698741
2018-12-03,6.889692905
2018-12-04,6.8354807608
2018-12-05,6.8564382596
2018-12-06,6.8926966787
2018-12-07,6.8810131035
2018-12-08,6.8810131035
2018-12-09,6.8810131035
2018-12-10,6.9117724289
2018-12-11,6.8984972317
2018-12-12,6.8883306892
2018-12-13,6.8811889895
2018-12-14,6.9011962782
2018-12-15,6.9011962782
2018-12-16,6.9011962782
2018-12-17,6.8972753725
2018-12-18,6.8959303859
2018-12-19,6.8989916703
2018-12-20,6.8870840975
2018-12-21,6.9059926406
2018-12-22,6.9059926406
2018-12-23,6.9059926406
2018-12-24,6.9012973352
2018-12-25,6.9012973352
2018-12-26,6.9012973352
2018-12-27,6.8655181507
2018-12-28,6.8777719574
2018-12-29,6.8777719574
2018-12-30,6.8777719574
2018-12-31,6.8778165939
2019-01-01,6.8778165939
2019-01-02,6.8583837852
2019-01-03,6.8751321819
2019-01-04,6.8648601245
2019-01-05,6.8648601245
2019-01-06,6.8648601245
2019-01-07,6.8519877676
2019-01-08,6.8535839161
2019-01-09,6.8289829769
